Running 3D simulation for density = 0.8
LAMMPS (15 Sep 2022)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Lattice spacing in x,y,z = 1.7099759 1.7099759 1.7099759
Created orthogonal box = (0 0 0) to (13.679808 13.679808 13.679808)
  1 by 1 by 1 MPI processor grid
Created 2048 atoms
  using lattice units in orthogonal box = (0 0 0) to (13.679808 13.679808 13.679808)
  create_atoms CPU = 0.000 seconds
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.3
  ghost atom cutoff = 1.3
  binsize = 0.65, bins = 22 22 22
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : lj
  Current step  : 0
  Time step     : 0.002
Per MPI rank memory allocation (min/avg/max) = 3.184 | 3.184 | 3.184 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     10700   3.0118458      5.4294199      0              9.9449826      109.43364    
     10800   3.0548742      5.410033       0              9.9901069      109.34939    
     10900   3.058701       5.3806752      0              9.9664864      108.87917    
     11000   2.9893905      5.4210042      0              9.9029005      109.20477    
     11100   2.8944825      5.4131539      0              9.7527576      109.19208    
     11200   2.9047068      5.2692627      0              9.6241955      107.55781    
     11300   2.8914091      5.4503887      0              9.7853846      109.59761    
     11400   2.9629935      5.4597104      0              9.9020306      109.68673    
     11500   2.9865064      5.468823       0              9.9463953      109.85139    
     11600   2.9668838      5.5272556      0              9.9754083      110.38822    
     11700   3.0088175      5.4490576      0              9.9600801      109.33595    
     11800   2.9213001      5.4686909      0              9.8485014      109.49016    
     11900   2.9321598      5.3528986      0              9.7489907      108.53601    
     12000   2.9960133      5.3286241      0              9.8204497      108.07163    
     12100   2.9804799      5.5595862      0              10.028123      111.06557    
     12200   3.0077535      5.5247087      0              10.034136      110.20381    
     12300   2.9814763      5.4642107      0              9.9342414      109.46818    
     12400   2.9537438      5.3938402      0              9.8222924      108.75849    
     12500   2.9551234      5.3835025      0              9.8140231      108.82968    
     12600   3.0439406      5.5128582      0              10.07654       110.40485    
     12700   3.0215118      5.5927714      0              10.122826      111.33522    
     12800   2.9997029      5.4725002      0              9.9698575      109.97408    
     12900   2.9053978      5.4978539      0              9.8538227      110.05173    
     13000   3.0107963      5.3334081      0              9.8473974      108.21513    
     13100   2.9741229      5.5083212      0              9.9673273      110.34282    
     13200   3.0633804      5.5597547      0              10.152582      110.80298    
     13300   3.1177866      5.4301214      0              10.104518      109.76666    
     13400   3.0669809      5.4059365      0              10.004162      108.92305    
     13500   3.007261       5.4121263      0              9.9208153      109.48299    
     13600   2.9533647      5.4425078      0              9.8703917      109.48109    
     13700   2.8951497      5.528161       0              9.8687651      110.17984    
     13800   3.0311445      5.4597031      0              10.0042        109.66277    
     13900   3.0139608      5.5920327      0              10.110766      111.27676    
     14000   3.0517277      5.4482085      0              10.023565      109.93699    
     14100   2.9490716      5.4368651      0              9.8583126      109.62249    
     14200   2.9104672      5.4829353      0              9.8465044      109.5749     
     14300   2.9744944      5.4354149      0              9.8949779      109.68704    
     14400   3.0256485      5.4434247      0              9.9796815      109.53626    
     14500   2.931372       5.6858389      0              10.08075       112.40782    
     14600   3.1878796      5.4724902      0              10.251975      109.871      
     14700   3.0593465      5.5411331      0              10.127912      110.44357    
     14800   3.0627549      5.3624446      0              9.9543337      108.7784     
     14900   2.8980977      5.5342671      0              9.8792911      110.62438    
     15000   3.0370607      5.3049341      0              9.8583008      108.09159    
     15100   2.9376733      5.5305821      0              9.9349404      110.17344    
     15200   3.0265603      5.5682654      0              10.105889      111.20663    
     15300   3.0044457      5.6113034      0              10.115771      111.41441    
     15400   2.9345391      5.5157509      0              9.9154102      110.19635    
     15500   3.0254301      5.3197268      0              9.8556561      108.33707    
     15600   2.9172827      5.5178785      0              9.8916659      110.44846    
     15700   2.9891592      5.4985973      0              9.9801467      110.07535    
     15800   3.0697678      5.4681769      0              10.07058       110.0356     
     15900   3.1158257      5.4113987      0              10.082855      109.43173    
     16000   2.9881277      5.4138907      0              9.8938937      109.19944    
     16100   2.9725673      5.3415172      0              9.7981909      108.12244    
     16200   2.9663206      5.4054224      0              9.8527307      108.98907    
     16300   3.0370811      5.4626305      0              10.016028      109.78506    
     16400   2.9642885      5.6115312      0              10.055793      111.35993    
     16500   3.005065       5.4936927      0              9.9990892      110.20814    
     16600   2.9638496      5.4922461      0              9.9358498      110.49222    
     16700   2.9125371      5.5145756      0              9.8812481      110.31473    
     16800   2.9036226      5.4899323      0              9.8432395      109.97391    
     16900   2.9194168      5.44698        0              9.8239669      109.48754    
     17000   2.9670847      5.4555064      0              9.9039603      109.6297     
     17100   3.03013        5.4943928      0              10.037368      110.44546    
     17200   3.0716809      5.4647666      0              10.070038      109.81104    
     17300   3.0067035      5.4003087      0              9.9081618      109.46878    
     17400   2.8680852      5.4762326      0              9.7762597      109.86255    
     17500   2.9397755      5.4206913      0              9.8282014      109.31163    
     17600   3.0298055      5.3874277      0              9.9299169      108.9702     
     17700   3.0362144      5.4352681      0              9.9873659      109.66601    
     17800   3.052535       5.4035236      0              9.9800904      109.66444    
     17900   2.9945589      5.3564739      0              9.846119       108.63582    
     18000   2.897023       5.3017726      0              9.6451852      107.88717    
     18100   2.9877604      5.2881229      0              9.7675752      107.8246     
     18200   3.0385165      5.372464       0              9.9280133      109.00234    
     18300   3.0162925      5.4745936      0              9.9968232      109.91449    
     18400   3.0056226      5.4798589      0              9.9860914      110.06604    
     18500   3.0240044      5.3138437      0              9.8476354      108.26104    
     18600   2.8874883      5.3840832      0              9.7132009      108.56784    
     18700   2.912991       5.4215751      0              9.788928       109.3842     
     18800   3.0529867      5.3473276      0              9.9245716      108.63785    
     18900   2.9648198      5.5061718      0              9.95123        110.0834     
     19000   2.9548294      5.5189717      0              9.9490516      110.54213    
     19100   3.0230376      5.3753136      0              9.9076558      109.05093    
     19200   2.9719329      5.3461798      0              9.8019024      108.29929    
     19300   2.9394572      5.3214327      0              9.7284656      108.27069    
     19400   2.9361226      5.4671437      0              9.8691771      109.84137    
     19500   3.0780387      5.4073824      0              10.022186      109.54461    
     19600   2.987119       5.524078       0              10.002569      110.55812    
     19700   2.9357018      5.4944139      0              9.8958165      109.92253    
     19800   2.8764678      5.4711126      0              9.7837075      109.63526    
     19900   3.0707503      5.129179       0              9.7330553      106.16955    
     20000   2.9633164      5.4080268      0              9.8508311      108.62476    
     20100   2.9710589      5.5608451      0              10.015257      110.95886    
     20200   3.0786419      5.433782       0              10.04949       109.80599    
     20300   2.9639902      5.4970141      0              9.9408285      110.06682    
     20400   2.9415548      5.3836699      0              9.7938477      108.71834    
     20500   2.9605751      5.3594986      0              9.7981928      108.61058    
     20600   2.9473467      5.4549028      0              9.8737641      109.45255    
     20700   2.9878095      5.4330228      0              9.9125488      109.22566    
     20800   2.9598029      5.5053693      0              9.9429058      110.2497     
     20900   2.9891877      5.4944543      0              9.9760465      110.35601    
     21000   3.0595028      5.4223607      0              10.009374      109.7947     
     21100   2.9935782      5.4980705      0              9.9862453      110.36152    
     21200   2.9541916      5.4332887      0              9.8624124      109.20781    
     21300   3.037844       5.2237181      0              9.7782591      107.24695    
     21400   2.9401466      5.4468294      0              9.8548959      109.42517    
     21500   3.1107719      5.4038555      0              10.067735      108.89689    
     21600   3.0441477      5.4936543      0              10.057646      110.28821    
     21700   2.9180654      5.5741675      0              9.9491284      110.81395    
     21800   2.97913        5.4048212      0              9.8713342      109.32558    
     21900   3.041514       5.299435       0              9.8594783      108.00347    
     22000   3.0296836      5.4031102      0              9.9454166      109.25382    
     22100   3.119351       5.5318298      0              10.208572      110.69227    
     22200   3.0515521      5.545254       0              10.120347      110.87767    
     22300   2.9756237      5.4789351      0              9.9401912      110.06454    
     22400   3.021622       5.3378727      0              9.8680926      108.42152    
     22500   3.0062504      5.3585867      0              9.8657605      108.57056    
     22600   2.9870315      5.5011699      0              9.9795295      110.32368    
     22700   3.1359946      5.4422776      0              10.143973      109.65857    
     22800   2.9989367      5.5894664      0              10.085675      111.20125    
     22900   2.9644293      5.47274        0              9.9172126      109.46882    
     23000   2.9597196      5.4557269      0              9.8931385      109.68083    
     23100   2.9943553      5.4215597      0              9.9108995      109.38194    
     23200   3.0727799      5.3575372      0              9.9644565      109.03615    
     23300   3.0478812      5.4886819      0              10.058271      110.44196    
     23400   3.0654284      5.5238327      0              10.11973       110.69031    
     23500   3.0921953      5.3388127      0              9.9748409      108.46331    
     23600   2.9548814      5.3956497      0              9.8258075      109.09123    
     23700   2.9547091      5.4119308      0              9.8418304      109.36224    
     23800   2.9690283      5.5096408      0              9.9610087      110.20773    
     23900   3.001376       5.5859748      0              10.085841      111.51577    
     24000   3.0127098      5.5291531      0              10.046011      110.57697    
     24100   2.9541549      5.3501867      0              9.7792553      108.40537    
     24200   2.8764107      5.4693938      0              9.7819031      109.43009    
     24300   3.0052585      5.4174424      0              9.923129       109.40335    
     24400   3.0900005      5.3959347      0              10.028672      109.06125    
     24500   3.0082883      5.500692       0              10.010921      110.31683    
     24600   2.9778966      5.3553372      0              9.820001       108.6388     
     24700   2.9524699      5.2926531      0              9.7191955      107.59362    
     24800   2.9753642      5.3458545      0              9.8067215      108.32008    
     24900   3.0319677      5.3708166      0              9.9165475      108.885      
     25000   2.9568895      5.5453118      0              9.9784803      110.89662    
     25100   3.0024581      5.4706985      0              9.9721866      109.83552    
     25200   2.9232463      5.4251826      0              9.807911       109.30454    
     25300   2.8793536      5.3624794      0              9.6794008      108.85056    
     25400   2.9484636      5.3839436      0              9.8044794      108.85856    
     25500   3.0076127      5.4234459      0              9.9326621      109.37715    
     25600   2.9586728      5.5345911      0              9.9704333      110.71045    
     25700   3.0231363      5.4332515      0              9.9657417      109.30891    
     25800   2.9821852      5.393411       0              9.8645045      109.29711    
     25900   2.9309945      5.310594       0              9.704939       107.92757    
     26000   2.9462198      5.3457068      0              9.7628786      108.51998    
     26100   2.9947148      5.4498498      0              9.9397287      109.46936    
     26200   3.043603       5.4106488      0              9.9738241      109.20122    
     26300   2.9309166      5.5572798      0              9.9515081      110.68166    
     26400   2.9909044      5.3874151      0              9.8715812      108.89258    
     26500   2.8937823      5.395342       0              9.7338959      108.82348    
     26600   2.9321427      5.3086778      0              9.7047443      107.98958    
     26700   3.0549153      5.358253       0              9.9383884      108.9753     
     26800   2.998635       5.5176534      0              10.01341       110.43668    
     26900   2.9507781      5.5509379      0              9.9749438      110.38418    
     27000   2.9845202      5.3758429      0              9.8504373      108.68288    
     27100   2.9258558      5.3660065      0              9.7526472      108.71564    
     27200   2.9311655      5.4424753      0              9.8370768      109.28962    
     27300   3.0311468      5.513705       0              10.058205      110.41719    
     27400   3.0456935      5.4847997      0              10.051109      109.96936    
     27500   2.9935255      5.4232261      0              9.9113219      109.34961    
     27600   2.9450148      5.4021153      0              9.8174805      108.92401    
     27700   2.9416926      5.4331165      0              9.8435009      109.57914    
     27800   3.0530831      5.4553066      0              10.032695      109.48648    
     27900   3.102137       5.516721       0              10.167654      110.40236    
     28000   3.0026741      5.5669274      0              10.068739      111.28649    
     28100   3.0071134      5.4127834      0              9.9212509      109.32064    
     28200   2.9874545      5.366449       0              9.8454428      108.54012    
     28300   2.9233873      5.4682979      0              9.8512377      109.90627    
     28400   3.0781796      5.4155099      0              10.030525      109.41136    
     28500   3.0929947      5.5000932      0              10.13732       110.6832     
     28600   2.9988199      5.5472798      0              10.043313      110.61451    
     28700   3.0720129      5.3274538      0              9.9332231      108.60149    
     28800   3.0016604      5.4036016      0              9.9038937      109.32822    
     28900   3.0067785      5.4051784      0              9.913144       109.14396    
     29000   3.0290768      5.4138594      0              9.9552561      109.58878    
     29100   3.0592087      5.5204065      0              10.106979      110.52834    
     29200   3.0927147      5.5010814      0              10.137888      110.15913    
     29300   3.0180282      5.4247238      0              9.9495556      109.14232    
     29400   3.012192       5.343898       0              9.8599798      108.66071    
     29500   2.9746377      5.417648       0              9.8774259      108.98413    
     29600   2.9545205      5.537174       0              9.9667908      110.56393    
     29700   3.0295677      5.590571       0              10.132704      111.27653    
     29800   3.1110891      5.5335187      0              10.197874      110.2813     
     29900   3.0153751      5.4164176      0              9.9372716      109.40388    
     30000   2.9442278      5.4293046      0              9.8434899      109.14042    
     30100   2.9452007      5.4400783      0              9.8557222      109.13236    
     30200   2.9819248      5.4954999      0              9.9662031      110.30853    
     30300   3.0291385      5.5345504      0              10.07604       110.57451    
     30400   3.0712135      5.430693       0              10.035264      109.67877    
     30500   3.0143315      5.2741938      0              9.7934833      108.02523    
     30600   2.9592446      5.3533464      0              9.7900458      108.62104    
     30700   3.0196216      5.3875641      0              9.9147848      109.03071    
     30800   2.9709822      5.5628677      0              10.017165      110.54979    
     30900   3.0557744      5.4239855      0              10.005409      109.64792    
     31000   3.0423016      5.3863731      0              9.9475973      108.59149    
     31100   3.0190682      5.3956556      0              9.9220467      109.04831    
     31200   2.9364502      5.517298       0              9.9198226      110.20355    
     31300   3.0121584      5.4129372      0              9.9289687      109.3796     
     31400   2.9890582      5.4758091      0              9.9572072      110.06665    
     31500   3.0587327      5.4294654      0              10.015324      109.38317    
     31600   3.0187582      5.4933251      0              10.019251      110.35199    
     31700   3.014771       5.3919629      0              9.9119113      108.989      
     31800   2.9478885      5.3666587      0              9.7863323      108.64176    
     31900   3.0255022      5.2686711      0              9.8047084      107.55126    
     32000   3.0469579      5.4723324      0              10.040538      109.90113    
     32100   3.0637028      5.4825087      0              10.075819      109.67079    
     32200   3.0261303      5.4355388      0              9.9725178      109.44804    
     32300   2.9668883      5.4109235      0              9.8590829      109.0912     
     32400   2.98134        5.3707359      0              9.8405624      108.97437    
     32500   2.9861878      5.4521573      0              9.9292519      109.62527    
     32600   3.1107605      5.5227653      0              10.186628      110.50458    
     32700   3.0354441      5.5795476      0              10.130491      111.39913    
     32800   3.0303647      5.4293152      0              9.9726427      109.6739     
     32900   3.0624662      5.2924871      0              9.8839435      108.02467    
     33000   3.0428677      5.3038993      0              9.8659722      108.26314    
     33100   3.0000494      5.4351338      0              9.9330105      109.35051    
     33200   2.9866816      5.6529658      0              10.130801      112.0072     
     33300   3.1058043      5.461856       0              10.118288      109.75825    
     33400   2.9908211      5.4678575      0              9.9518985      109.83032    
     33500   2.9370227      5.4942941      0              9.897677       109.96967    
     33600   2.9750493      5.4435695      0              9.9039645      109.31495    
     33700   3.0405571      5.3893799      0              9.9479887      108.92824    
     33800   3.0317281      5.516483       0              10.061855      110.35129    
     33900   3.0617329      5.560187       0              10.150544      110.76801    
     34000   3.0222259      5.4693074      0              10.000433      110.12094    
     34100   2.9483474      5.4311597      0              9.8515214      109.60056    
     34200   2.9789651      5.3876374      0              9.8539032      108.96786    
     34300   2.9947767      5.4568524      0              9.946824       109.69623    
     34400   3.0762524      5.4766772      0              10.088803      109.7991     
     34500   3.0771185      5.532273       0              10.145697      110.76978    
     34600   3.0209735      5.4181665      0              9.9474142      109.20574    
     34700   2.9870542      5.3366032      0              9.8149968      108.3256     
     34800   2.9439269      5.4165006      0              9.8302347      109.43083    
     34900   3.0331058      5.4209518      0              9.968389       109.33154    
     35000   3.0843632      5.4432764      0              10.067562      109.49749    
     35100   2.9948288      5.5190678      0              10.009117      110.36105    
     35200   2.9808389      5.3437105      0              9.8127857      108.20627    
     35300   2.8823422      5.4306362      0              9.7520384      108.78282    
     35400   2.9933979      5.3456452      0              9.8335496      108.50372    
     35500   3.0387289      5.4149889      0              9.9708566      109.32911    
     35600   3.0597463      5.4547747      0              10.042153      109.94319    
     35700   3.0410113      5.4264106      0              9.9857002      109.78926    
     35800   2.8947575      5.4455963      0              9.7856123      109.34323    
     35900   2.9203469      5.3806083      0              9.7589898      108.79754    
     36000   2.968913       5.3983608      0              9.8495558      109.14104    
     36100   2.987729       5.4411472      0              9.9205524      109.85191    
     36200   2.994252       5.4652737      0              9.9544586      110.02586    
     36300   3.0037106      5.4516348      0              9.9550007      109.87407    
     36400   3.0728705      5.2679083      0              9.8749633      107.87077    
     36500   2.9361152      5.3102688      0              9.7122912      108.18038    
     36600   2.9621817      5.3164352      0              9.7575383      108.2057     
     36700   3.0087951      5.4270543      0              9.9380433      109.73924    
     36800   3.0461883      5.4229303      0              9.9899816      109.28258    
     36900   3.0220472      5.4321086      0              9.9629659      109.56716    
     37000   3.0230681      5.3324418      0              9.8648298      108.29392    
     37100   2.8700628      5.3808544      0              9.6838466      108.5125     
     37200   2.9029315      5.3557691      0              9.7080402      108.637      
     37300   2.9613143      5.4948312      0              9.9346337      110.11955    
     37400   3.0529129      5.3940201      0              9.9711534      109.16081    
     37500   3.0637188      5.3594267      0              9.952761       108.85147    
     37600   2.9336957      5.4855197      0              9.8839146      109.9388     
     37700   2.9672389      5.3526632      0              9.8013483      108.19984    
     37800   2.9134189      5.4251478      0              9.7931424      109.27993    
     37900   3.0379453      5.4212205      0              9.9759134      109.34568    
     38000   3.0024202      5.5647834      0              10.066215      110.62267    
     38100   3.0005131      5.4963858      0              9.9949578      110.0896     
     38200   2.9438777      5.4299688      0              9.8436291      109.32356    
     38300   2.9764638      5.3471631      0              9.8096788      108.10662    
     38400   2.9237749      5.469417       0              9.852938       109.89592    
     38500   3.0321274      5.3773213      0              9.9232916      108.36229    
     38600   2.9710856      5.545741       0              10.000193      110.80582    
     38700   2.9592347      5.6359226      0              10.072607      111.69218    
     38800   3.0472997      5.5395257      0              10.108243      110.72806    
     38900   3.0617382      5.3645417      0              9.9549065      108.9985     
     39000   2.9161085      5.4562255      0              9.8282525      109.58204    
     39100   2.8744729      5.5250214      0              9.8346254      110.39667    
     39200   2.960956       5.5386304      0              9.9778958      110.82883    
     39300   3.0414063      5.5593364      0              10.119218      110.73348    
     39400   3.0038535      5.5648335      0              10.068414      110.63074    
     39500   3.0218377      5.462832       0              9.9933752      109.8555     
     39600   2.9990417      5.4119131      0              9.9082791      109.20291    
     39700   2.9650313      5.3988677      0              9.8442429      109.32506    
     39800   2.944602       5.4266061      0              9.8413524      109.58089    
     39900   2.9869353      5.5072274      0              9.9854426      110.48891    
     40000   3.0424981      5.5298832      0              10.091402      110.88442    
     40100   2.9916473      5.5338337      0              10.019113      110.68895    
     40200   2.9149474      5.4730177      0              9.8433037      109.81286    
     40300   2.9786901      5.3601425      0              9.825996       108.5471     
     40400   2.9955769      5.3932389      0              9.8844102      109.46184    
     40500   3.0229069      5.4285461      0              9.9606925      109.06102    
     40600   3.0191638      5.4679242      0              9.9944586      109.76694    
     40700   3.0217028      5.4121795      0              9.9425205      109.19821    
     40800   2.9617754      5.3548827      0              9.7953766      108.43717    
     40900   2.9249705      5.3891711      0              9.7744846      108.91967    
     41000   3.0385187      5.3583611      0              9.9139137      108.68501    
     41100   3.0000682      5.5328153      0              10.03072       110.28536    
     41200   3.0332831      5.4609129      0              10.008616      109.85593    
     41300   2.9882991      5.4110059      0              9.8912658      109.0042     
     41400   2.9311099      5.3084856      0              9.7030035      107.99955    
     41500   2.9524655      5.120907       0              9.5474429      105.82216    
     41600   2.8320348      5.3142393      0              9.5602173      107.898      
     41700   2.9563842      5.3822182      0              9.8146292      108.66624    
     41800   3.0172936      5.4382126      0              9.9619431      109.88396    
     41900   2.9847709      5.5648725      0              10.039843      110.88747    
     42000   2.933595       5.6102719      0              10.008516      111.20456    
     42100   3.0475071      5.2921916      0              9.8612201      107.86498    
     42200   3.0030949      5.2740134      0              9.7764562      108.13834    
     42300   2.9850338      5.3830366      0              9.858401       109.22731    
     42400   3.0687577      5.4984271      0              10.099316      110.20221    
     42500   3.0508892      5.4924551      0              10.066554      110.18715    
     42600   2.9781031      5.4682999      0              9.9332733      110.10561    
     42700   2.9803585      5.3713407      0              9.8396955      109.21161    
     42800   2.9725339      5.3897781      0              9.8464018      108.95155    
     42900   3.0635451      5.4500206      0              10.043094      109.84448    
     43000   3.0825009      5.5317783      0              10.153272      110.51726    
     43100   2.9815665      5.5682836      0              10.03845       110.78851    
     43200   2.9700247      5.4652141      0              9.9180758      109.77347    
     43300   2.9484143      5.4559681      0              9.87643        109.5604     
     43400   3.0278397      5.3560713      0              9.8956132      108.1618     
     43500   3.0465359      5.4612101      0              10.028783      109.87862    
     43600   3.1169738      5.50629        0              10.179468      110.7448     
     43700   3.0751625      5.4548823      0              10.065374      109.87857    
     43800   2.9846506      5.4514283      0              9.9262181      109.7099     
     43900   3.0358721      5.340796       0              9.8923805      108.68481    
     44000   2.9662387      5.4527922      0              9.8999777      109.83908    
     44100   3.0922432      5.3532631      0              9.9893632      108.52239    
     44200   3.0780473      5.5337324      0              10.148549      110.64252    
     44300   3.0418102      5.5437409      0              10.104228      111.06078    
     44400   3.0361735      5.3478987      0              9.8999351      108.52384    
     44500   2.973533       5.4088042      0              9.8669258      109.08498    
     44600   3.0237349      5.3657048      0              9.8990926      108.63611    
     44700   2.9981206      5.5017212      0              9.9967062      109.86966    
     44800   3.0737101      5.5199108      0              10.128225      110.46118    
     44900   3.0783989      5.5202933      0              10.135637      110.58227    
     45000   2.9786088      5.4317618      0              9.8974935      109.3188     
     45100   2.983536       5.3594484      0              9.8325672      108.37066    
     45200   3.0127512      5.3596202      0              9.8765404      108.76862    
     45300   3.0306636      5.4750151      0              10.018791      109.93365    
     45400   3.1155003      5.4310551      0              10.102024      109.60922    
     45500   2.9920578      5.4621124      0              9.9480076      109.64574    
     45600   2.9179881      5.4001667      0              9.7750117      108.7452     
     45700   2.9658258      5.3756015      0              9.8221679      108.69076    
     45800   2.9703818      5.5188819      0              9.9722791      110.17688    
     45900   2.971458       5.5746877      0              10.029698      110.6773     
     46000   3.0349789      5.4138045      0              9.9640499      109.27165    
     46100   2.8567318      5.4566551      0              9.7396605      109.52001    
     46200   2.9773692      5.2344507      0              9.6983238      107.56518    
     46300   2.9142054      5.4439298      0              9.8131035      109.50868    
     46400   3.0189397      5.4102998      0              9.9364982      109.07994    
     46500   2.9940984      5.5056464      0              9.994601       110.54786    
     46600   2.9893864      5.4869301      0              9.9688202      110.20263    
     46700   3.0238213      5.2394586      0              9.7729758      107.22362    
     46800   2.9578722      5.2664382      0              9.7010801      107.77798    
     46900   2.9715466      5.3779586      0              9.8331021      108.71724    
     47000   3.0473881      5.3574966      0              9.9263467      108.77554    
     47100   3.0367257      5.4029063      0              9.9557706      109.39056    
     47200   3.0446755      5.3858225      0              9.9506057      108.71397    
     47300   2.9737372      5.4084077      0              9.8668355      108.99855    
     47400   2.915332       5.3482566      0              9.7191194      108.18288    
     47500   2.9212296      5.3727491      0              9.7524539      108.70018    
     47600   3.0325195      5.4081203      0              9.9546784      109.14565    
     47700   2.964748       5.5484121      0              9.9933626      110.557      
     47800   2.9709506      5.4937266      0              9.9479765      110.43806    
     47900   3.043225       5.2874297      0              9.8500383      107.90978    
     48000   2.8827816      5.3823524      0              9.7044133      108.51928    
     48100   2.8787525      5.3842047      0              9.7002251      108.50231    
     48200   2.9958071      5.4574441      0              9.9489605      109.66892    
     48300   3.0564268      5.4302827      0              10.012684      109.49646    
     48400   3.1013026      5.3220591      0              9.9717416      108.32028    
     48500   2.9452189      5.4333752      0              9.8490463      109.10377    
     48600   2.9044587      5.398062       0              9.7526227      108.91404    
     48700   2.8957702      5.504519       0              9.8460534      110.27202    
     48800   3.007583       5.5482486      0              10.05742       110.41256    
     48900   3.0273554      5.4987791      0              10.037595      110.04894    
     49000   2.9855166      5.42799        0              9.9040783      109.32217    
     49100   3.0110278      5.3019576      0              9.816294       107.82277    
     49200   2.9602973      5.4064571      0              9.8447348      108.86394    
     49300   3.0614921      5.5134396      0              10.103436      110.11346    
     49400   3.1235228      5.450105       0              10.133101      109.85053    
     49500   3.0084129      5.4769624      0              9.9873783      109.57013    
     49600   2.9764486      5.4067556      0              9.8692484      109.17181    
     49700   2.8971682      5.5051644      0              9.8487948      110.12149    
     49800   2.9689597      5.4949616      0              9.9462265      110.03062    
     49900   3.0438185      5.5932656      0              10.156764      111.14861    
     50000   3.0353844      5.5734687      0              10.124322      111.09581    
Loop time of 13.2186 on 1 procs for 50000 steps with 2048 atoms

Performance: 653625.767 tau/day, 3782.557 timesteps/s, 7.747 Matom-step/s
99.7% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 8.2538     | 8.2538     | 8.2538     |   0.0 | 62.44
Neigh   | 2.9632     | 2.9632     | 2.9632     |   0.0 | 22.42
Comm    | 0.42193    | 0.42193    | 0.42193    |   0.0 |  3.19
Output  | 0.0068724  | 0.0068724  | 0.0068724  |   0.0 |  0.05
Modify  | 1.2572     | 1.2572     | 1.2572     |   0.0 |  9.51
Other   |            | 0.3156     |            |       |  2.39

Nlocal:           2048 ave        2048 max        2048 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           1400 ave        1400 max        1400 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:          12575 ave       12575 max       12575 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 12575
Ave neighs/atom = 6.1401367
Neighbor list builds = 4347
Dangerous builds = 0
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Setting up Verlet run ...
  Unit style    : lj
  Current step  : 50000
  Time step     : 0.002
Per MPI rank memory allocation (min/avg/max) = 3.296 | 3.296 | 3.296 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     50000   3.0353844      5.5734687      0              10.124322      111.09581    
     50100   2.9712924      5.5535719      0              10.008334      110.79505    
     50200   3.0459376      5.3012459      0              9.8679213      107.91037    
     50300   3.0068378      5.3487262      0              9.8567806      108.62696    
     50400   2.9587665      5.4529132      0              9.8888959      109.46223    
     50500   3.0056266      5.4497154      0              9.9559539      109.70339    
     50600   3.1048677      5.4285406      0              10.083568      109.67333    
     50700   3.0416034      5.5198586      0              10.080036      110.45268    
     50800   2.9877188      5.3838041      0              9.8631939      109.12727    
     50900   2.960841       5.3555816      0              9.7946746      108.49192    
     51000   2.9376776      5.4021773      0              9.806542       109.37967    
     51100   2.9409412      5.4915787      0              9.9008365      109.94772    
     51200   3.012034       5.5386098      0              10.054455      110.52683    
     51300   3.0509024      5.445884       0              10.020003      109.84115    
     51400   2.9632683      5.3365472      0              9.7792793      108.2962     
     51500   2.9321244      5.3447172      0              9.7407562      108.47222    
     51600   2.9213295      5.3871562      0              9.7670107      109.07753    
     51700   2.9772518      5.3915806      0              9.8552777      108.99126    
     51800   2.9867473      5.4768744      0              9.9548078      109.7074     
     51900   2.9598892      5.4868404      0              9.9245064      110.1629     
     52000   2.9471131      5.2863029      0              9.704814       107.30459    
     52100   2.8693533      5.3519934      0              9.6539218      108.33473    
     52200   2.9479048      5.2950516      0              9.7147497      107.93988    
     52300   2.9366884      5.4525977      0              9.8554795      109.7287     
     52400   2.9947884      5.445795       0              9.9357842      109.60332    
     52500   2.9485351      5.3193529      0              9.7399959      108.15587    
     52600   2.8690174      5.2958294      0              9.5972542      107.81871    
     52700   2.8652887      5.3268962      0              9.6227306      107.9135     
     52800   2.9259725      5.356086       0              9.7429017      108.59996    
     52900   2.9968378      5.3406941      0              9.8337559      108.09665    
     53000   2.9333461      5.3486444      0              9.7465152      108.5604     
     53100   2.9240908      5.146111       0              9.5301056      106.27022    
     53200   2.8641645      5.2544682      0              9.5486172      107.55538    
     53300   2.9538193      5.2358066      0              9.6643722      107.35342    
     53400   2.8876971      5.4179396      0              9.7473703      109.40726    
     53500   2.9010322      5.3672184      0              9.716642       108.56911    
